都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考
222038,,静岡県,沼津市,消火栓,沼津市原（六軒町）,,35.7.26.39,138.47.34.15,150,
222038,,静岡県,沼津市,消火栓,沼津市原（六軒町）,,35.7.19.51,138.47.32.12,100,
222038,,静岡県,沼津市,消火栓,沼津市原（六軒町）,,35.7.24.38,138.47.30.0,200,
222038,,静岡県,沼津市,消火栓,沼津市原（六軒町）,,35.7.22.18,138.47.29.95,150,
222038,,静岡県,沼津市,防火水槽,沼津市大手町三丁目,,35.5.49.37,138.51.48.13,,
222038,,静岡県,沼津市,防火水槽,沼津市大手町四丁目,,35.5.42.07,138.51.46.83,,
222038,,静岡県,沼津市,防火水槽,沼津市大手町四丁目,,35.5.44.94,138.51.42.54,,
222038,,静岡県,沼津市,防火水槽,沼津市添地町,,35.5.55.34,138.51.39.62,,
222038,,静岡県,沼津市,防火水槽,沼津市大手町五丁目,,35.5.47.94,138.51.38.01,,
222038,,静岡県,沼津市,防火水槽,沼津市上土町,,35.5.38.22,138.51.41.88,,
222038,,静岡県,沼津市,防火水槽,沼津市大門町,,35.5.35.87,138.51.35.55,,
222038,,静岡県,沼津市,防火水槽,沼津市八幡町,,35.5.43.34,138.51.34.4,,
222038,,静岡県,沼津市,防火水槽,沼津市八幡町,,35.5.38.35,138.51.30.82,,
222038,,静岡県,沼津市,防火水槽,沼津市添地町,,35.5.54.19,138.51.31.33,,
222038,,静岡県,沼津市,防火水槽,沼津市西条町,,35.5.49.1,138.51.31.38,,
222038,,静岡県,沼津市,防火水槽,沼津市西条町,,35.5.52.42,138.51.28.37,,
222038,,静岡県,沼津市,防火水槽,沼津市末広町,,35.5.41.81,138.51.24.48,,
222038,,静岡県,沼津市,防火水槽,沼津市魚町,,35.5.30.9,138.51.38.81,,
222038,,静岡県,沼津市,防火水槽,沼津市浅間町,,35.5.29.46,138.51.30.47,,
222038,,静岡県,沼津市,防火水槽,沼津市本字出口町,,35.5.26.855,138.51.25.834,,
222038,,静岡県,沼津市,防火水槽,沼津市幸町,,35.5.32.76,138.51.23.45,,
222038,,静岡県,沼津市,防火水槽,沼津市下河原町,,35.5.14.68,138.51.36.92,,
222038,,静岡県,沼津市,防火水槽,沼津市岡宮,,35.7.46.25,138.52.9.47,,
222038,,静岡県,沼津市,防火水槽,沼津市岡宮,,35.7.43.31,138.52.22.95,,
222038,,静岡県,沼津市,防火水槽,沼津市岡宮,,35.7.17.125,138.52.30.204,,
222038,,静岡県,沼津市,防火水槽,沼津市岡宮６７３番,,35.7.15.42,138.52.18.18,,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.9.12.22,138.51.37.81,250,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.9.5.17,138.51.41.066,200,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.55.785,138.51.45.764,100,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.59.21,138.51.45.02,200,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.51.61,138.51.47.55,150,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.47.22,138.51.49.16,150,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.43.61,138.51.52.34,150,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.39.94,138.51.54.81,150,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.24.97,138.51.59.98,300,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.32.37,138.51.57.9,300,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.17.28,138.52.8.57,200,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.14.22,138.52.12.07,100,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.9.42,138.52.18.18,250,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.10.97,138.52.10.21,100,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.5.48,138.52.12.71,100,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.12.64,138.52.7.49,100,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.9.29,138.52.8.95,100,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.3.83,138.52.11.44,100,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.3.74,138.52.9.07,100,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.8.5.35,138.52.2.92,100,
222038,,静岡県,沼津市,消火栓,沼津市共栄町,,35.7.3.24,138.52.21.72,300,
222038,,静岡県,沼津市,消火栓,沼津市共栄町,,35.7.1.93,138.52.22.5,150,
222038,,静岡県,沼津市,消火栓,沼津市共栄町,,35.6.59.18,138.52.22.72,100,
222038,,静岡県,沼津市,消火栓,沼津市共栄町,,35.7.0.91,138.52.17.83,75,
222038,,静岡県,沼津市,消火栓,沼津市共栄町,,35.6.57.83,138.52.17.9,100,
222038,,静岡県,沼津市,消火栓,沼津市東熊堂,,35.7.3.45,138.52.15.28,150,
222038,,静岡県,沼津市,消火栓,沼津市東熊堂,,35.6.58.46,138.52.14.07,150,
222038,,静岡県,沼津市,消火栓,沼津市東熊堂,,35.7.3.95,138.52.9.95,300,
222038,,静岡県,沼津市,消火栓,沼津市東熊堂,,35.7.1.45,138.52.10.73,100,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.6.57.27,138.52.8.73,150,
222038,,静岡県,沼津市,消火栓,沼津市筒井町,,35.7.0.07,138.52.6.02,100,
222038,,静岡県,沼津市,消火栓,沼津市筒井町,,35.7.3.0,138.52.4.14,100,
222038,,静岡県,沼津市,消火栓,沼津市筒井町,,35.6.57.48,138.52.3.32,75,
222038,,静岡県,沼津市,消火栓,沼津市岡宮,,35.6.59.8,138.52.10.13,100,
222038,,静岡県,沼津市,消火栓,沼津市共栄町,,35.7.1.66,138.52.28.07,150,
222038,,静岡県,沼津市,消火栓,沼津市富士見町,,35.6.15.33,138.52.22.64,200,
222038,,静岡県,沼津市,消火栓,沼津市富士見町８－７,,35.6.2.88,138.52.7.38,100,
222038,,静岡県,沼津市,消火栓,沼津市杉崎町,,35.6.8.95,138.52.6.22,100,
222038,,静岡県,沼津市,消火栓,沼津市筒井町,,35.7.4.4,138.52.2.56,300,
222038,,静岡県,沼津市,消火栓,沼津市筒井町,,35.7.1.64,138.52.2.75,100,
222038,,静岡県,沼津市,消火栓,沼津市柳町,,35.6.55.73,138.52.1.58,150,
222038,,静岡県,沼津市,消火栓,沼津市下河原町,,35.5.6.93,138.51.33.134,150,
222038,,静岡県,沼津市,消火栓,沼津市大岡（上石田）,,35.6.58.59,138.53.15.53,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.51.53,138.50.3.26,100,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.43.08,138.49.56.35,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.39.25,138.50.21.46,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.37.82,138.50.21.05,100,
222038,,静岡県,沼津市,消火栓,沼津市小諏訪,,35.6.15.13,138.50.9.35,75,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.29.43,138.50.13.55,200,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.25.58,138.50.11.17,75,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.21.72,138.50.9.14,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.27.11,138.50.7.82,100,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.24.95,138.50.4.81,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.21.27,138.49.59.08,100,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.32.7,138.50.6.02,200,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.29.14,138.50.4.15,100,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.28.47,138.49.59.61,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.34.05,138.50.0.18,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.30.74,138.49.58.28,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.31.01,138.49.55.55,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.35.09,138.49.57.27,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.33.15,138.49.56.43,100,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.27.48,138.49.51.15,75,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.33.2,138.49.51.18,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.31.52,138.50.2.19,150,
222038,,静岡県,沼津市,消火栓,沼津市小諏訪,,35.6.14.71,138.50.8.56,100,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.28.6,138.50.9.36,150,
222038,,静岡県,沼津市,消火栓,沼津市大諏訪,,35.6.23.53,138.49.55.06,100,
222038,,静岡県,沼津市,消火栓,沼津市下香貫浜田,,35.4.25.69,138.52.24.55,100,
222038,,静岡県,沼津市,消火栓,沼津市下香貫柿原,,35.4.22.99,138.52.25.09,100,
